Piezo 1,Piezo 2,MQ2,MQ135,ACCELX,ACCELY,ACCELZ,PITCH,ROLL,YAW,WATER,HUMIDITY,TEMPERATURE,STATUS
0,0,88,88,5.6,-7.59,3.06,0,0,0,0,36,28,IDLE
0,0,88,88,5.64,-7.54,2.98,0,0,0,0,40,32,IDLE
0,0,88,87,5.69,-7.55,3.01,0,0,0,0,40,31,IDLE
0,0,87,86,5.65,-7.57,3.07,0,0,0,0,40,31,IDLE
0,0,88,89,5.68,-7.51,3.08,0,0,0,0,39,31,IDLE
0,0,87,87,5.65,-7.54,3.05,0,0,0,0,40,31,IDLE
0,0,87,87,5.68,-7.59,3.11,0,0,0,0,40,31,IDLE
0,0,86,87,5.62,-7.57,3.11,0,0,0,0,40,31,IDLE
0,0,87,87,5.6,-7.57,3,0,0,0,0,40,31,IDLE
0,0,86,86,5.63,-7.57,3.01,0,0,0,0,40,32,IDLE
0,0,85,86,5.66,-7.56,2.97,0,0,0,0,40,32,IDLE
0,0,86,85,5.63,-7.58,3.06,0,0,0,0,39,32,IDLE
0,0,85,87,5.6,-7.63,3.03,0,0,0,0,40,32,IDLE
0,0,86,86,5.56,-7.59,3.01,0,0,0,0,39,31,IDLE
0,0,86,87,5.69,-7.56,3.08,0,0,0,0,39,31,IDLE
0,0,86,86,5.57,-7.56,3.1,0,0,0,0,40,32,IDLE
0,0,85,86,5.69,-7.58,3.05,0,0,0,0,40,31,IDLE
0,0,85,85,5.58,-7.57,3.04,0,0,0,0,40,31,IDLE
0,0,85,85,5.64,-7.59,3.13,0,0,0,0,38,28,IDLE
0,0,83,85,5.65,-7.56,3.12,0,0,0,0,40,31,IDLE
0,0,85,85,5.67,-7.64,3.02,0,0,0,0,40,31,IDLE
0,0,84,86,5.67,-7.63,3.1,0,0,0,0,39,31,IDLE
0,0,85,84,5.63,-7.57,3.01,0,0,0,0,39,31,IDLE
0,0,84,85,5.63,-7.57,2.98,0,0,0,1,32,26,IDLE
0,0,84,86,5.63,-7.61,3.01,0,0,0,0,40,31,IDLE
0,0,84,83,5.57,-7.59,3.07,0,0,0,0,39,31,IDLE
0,0,84,84,5.61,-7.6,3.17,0,0,0,0,38,33,IDLE
0,0,84,84,5.63,-7.62,3.12,0,0,0,0,40,31,IDLE
0,0,85,84,5.69,-7.51,3.09,0,0,0,0,40,32,IDLE
0,0,84,85,5.74,-7.55,3.05,0,0,0,0,39,31,IDLE
0,0,84,84,5.62,-7.53,2.96,0,0,0,0,32,26,IDLE
0,0,80,85,5.64,-7.57,2.98,0,0,0,0,39,32,IDLE
0,0,84,84,5.7,-7.58,3.1,0,0,0,0,32,26,IDLE
0,0,84,84,5.66,-7.6,3.07,0,0,0,0,39,32,IDLE
0,0,84,84,5.64,-7.57,3.06,0,0,0,0,39,31,IDLE
0,0,84,84,5.73,-7.57,3.02,0,0,0,0,40,32,IDLE
0,0,84,85,5.58,-7.58,3.13,0,0,0,0,39,32,IDLE
0,0,84,83,5.6,-7.51,3.13,0,0,0,0,40,31,IDLE
0,0,84,83,5.68,-7.53,3.17,0,0,0,0,37,28,IDLE
0,0,84,84,5.63,-7.56,3.18,0,0,0,0,40,31,IDLE
0,0,83,82,5.63,-7.61,3.07,0,0,0,0,37,28,IDLE
0,0,82,83,5.72,-7.63,3.07,0,0,0,0,40,31,IDLE
0,0,82,83,5.65,-7.55,3.22,0,0,0,0,41,30,IDLE
0,0,83,84,5.68,-7.61,3.05,0,0,0,0,40,31,IDLE
0,0,84,85,5.58,-7.57,3.04,0,0,0,0,40,31,IDLE
0,0,82,83,5.59,-7.57,3.06,0,0,0,0,41,30,IDLE
0,0,83,83,5.64,-7.57,3.2,0,0,0,0,38,27,IDLE
0,0,82,83,5.64,-7.6,3.11,0,0,0,0,38,27,IDLE
0,0,82,81,5.64,-7.57,3.11,0,0,0,0,39,31,IDLE
0,0,83,82,5.7,-7.58,3.15,0,0,0,0,38,27,IDLE
0,0,81,83,5.66,-7.6,3.17,0,0,0,0,38,27,IDLE
0,0,83,83,5.63,-7.58,3.07,0,0,0,0,40,31,IDLE
0,0,83,83,5.65,-7.58,3.07,0,0,0,0,39,32,IDLE
0,0,83,84,5.62,-7.53,3.06,0,0,0,3,41,30,IDLE
0,0,83,83,5.65,-7.54,3.08,0,0,0,0,34,25,IDLE
0,0,82,82,5.59,-7.6,3.13,0,0,0,0,39,31,IDLE
0,0,83,83,5.61,-7.59,3.08,0,0,0,0,39,31,IDLE
0,0,84,82,5.59,-7.59,3.12,0,0,0,0,39,31,IDLE
0,0,83,83,5.66,-7.57,3,0,0,0,0,39,31,IDLE
0,0,84,81,5.63,-7.53,3.1,0,0,0,0,40,31,IDLE
0,0,82,83,5.61,-7.54,3.13,0,0,0,0,39,31,IDLE
0,0,82,82,5.65,-7.5,3.08,0,0,0,0,34,27,IDLE
0,0,82,83,5.64,-7.59,3.11,0,0,0,0,39,31,IDLE
0,0,82,82,5.64,-7.56,3.05,0,0,0,0,38,27,IDLE
0,0,84,81,5.64,-7.59,3.09,0,0,0,0,39,31,IDLE
0,0,83,81,5.64,-7.55,3.21,0,0,0,0,40,31,IDLE
0,0,82,82,5.67,-7.6,3.03,0,0,0,0,39,31,IDLE
0,0,82,83,5.56,-7.59,3.11,0,0,0,0,37,27,IDLE
0,0,82,82,5.64,-7.59,3.12,0,0,0,0,40,31,IDLE
0,0,83,82,5.65,-7.59,3.15,0,0,0,0,39,31,IDLE
0,0,82,82,5.72,-7.6,2.97,0,0,0,0,39,32,IDLE
0,0,82,82,5.62,-7.52,3.07,0,0,0,0,40,31,IDLE
0,0,82,82,5.69,-7.57,3.03,0,0,0,0,39,32,IDLE
0,0,83,82,5.58,-7.57,3.07,0,0,0,0,39,32,IDLE
0,0,83,80,5.62,-7.56,3.05,0,0,0,0,40,31,IDLE
0,0,82,82,5.64,-7.6,3.04,0,0,0,0,40,31,IDLE
0,0,82,83,5.62,-7.51,3.16,0,0,0,0,39,31,IDLE
0,0,81,83,5.61,-7.54,3.26,0,0,0,1,40,31,IDLE
0,0,82,82,5.64,-7.53,3.11,0,0,0,0,39,31,IDLE
0,0,82,82,5.66,-7.55,3.12,0,0,0,0,39,31,IDLE
0,0,81,80,5.61,-7.51,3.05,0,0,0,0,39,31,IDLE
0,0,82,82,5.56,-7.57,3.05,0,0,0,0,40,31,IDLE
0,0,80,82,5.63,-7.5,3.12,0,0,0,0,39,31,IDLE
0,0,81,81,5.63,-7.61,3.18,0,0,0,0,40,32,IDLE
0,0,82,82,5.67,-7.57,3.1,0,0,0,0,30,25,IDLE
0,0,80,81,5.62,-7.59,3.04,0,0,0,0,39,31,IDLE
0,0,82,82,5.6,-7.56,3.07,0,0,0,0,39,31,IDLE
0,0,82,82,5.67,-7.59,3.1,0,0,0,0,40,31,IDLE
0,0,81,82,5.69,-7.56,3.13,0,0,0,0,30,26,IDLE
0,0,82,82,5.64,-7.57,3.21,0,0,0,0,37,28,IDLE
0,0,81,82,5.64,-7.57,3.1,0,0,0,0,39,31,IDLE
0,0,80,81,5.66,-7.6,3.1,0,0,0,0,40,31,IDLE
0,0,81,81,5.63,-7.54,3.07,0,0,0,0,39,31,IDLE
0,0,81,82,5.69,-7.56,3.11,0,0,0,0,40,31,IDLE
0,0,82,82,5.66,-7.53,3.07,0,0,0,0,40,31,IDLE
0,0,81,82,5.62,-7.59,3.11,0,0,0,0,40,31,IDLE
0,0,82,81,5.65,-7.52,3.08,0,0,0,0,40,32,IDLE
0,0,82,81,5.63,-7.6,3.21,0,0,0,0,40,31,IDLE
0,0,82,80,5.64,-7.6,3.11,0,0,0,0,40,31,IDLE
0,0,83,82,5.6,-7.55,3.11,0,0,0,0,41,30,IDLE
0,0,82,82,5.6,-7.5,3.13,0,0,0,0,40,31,IDLE
0,0,82,81,5.65,-7.55,3.12,0,0,0,0,39,31,IDLE
0,0,80,82,5.68,-7.56,3.23,0,0,0,0,39,31,IDLE
0,0,82,81,5.67,-7.55,3.1,0,0,0,0,40,31,IDLE
0,0,82,82,5.65,-7.51,3.13,0,0,0,0,39,27,IDLE
0,0,81,81,5.63,-7.61,3.05,0,0,0,0,40,31,IDLE
0,0,80,82,5.62,-7.59,3.03,0,0,0,0,39,31,IDLE
0,0,82,82,5.61,-7.58,3.13,0,0,0,0,41,30,IDLE
0,0,82,81,5.64,-7.53,3.07,0,0,0,0,40,31,IDLE
0,0,81,82,5.63,-7.57,3.18,0,0,0,0,40,31,IDLE
0,0,81,82,5.62,-7.56,3.11,0,0,0,0,40,31,IDLE
0,0,82,80,5.64,-7.57,3.14,0,0,0,0,39,31,IDLE
0,0,82,81,5.64,-7.55,3.13,0,0,0,0,40,31,IDLE
0,0,83,81,5.65,-7.63,3.11,0,0,0,0,39,31,IDLE
0,0,82,82,5.61,-7.54,3.07,0,0,0,0,40,31,IDLE
0,0,82,83,5.65,-7.59,3.13,0,0,0,0,40,31,IDLE
0,0,81,81,5.66,-7.52,3.02,0,0,0,0,41,30,IDLE
0,0,80,81,5.72,-7.55,3.09,0,0,0,0,40,31,IDLE
0,0,81,81,5.68,-7.53,3.14,0,0,0,0,38,27,IDLE
0,0,82,83,5.67,-7.6,3.04,0,0,0,0,40,31,IDLE
0,0,81,82,5.57,-7.57,3.1,0,0,0,0,39,31,IDLE
0,0,81,81,5.64,-7.56,3.07,0,0,0,0,39,31,IDLE
0,0,81,81,5.58,-7.64,3.14,0,0,0,0,38,27,IDLE
0,0,81,80,5.64,-7.56,3.07,0,0,0,0,39,31,IDLE
0,0,83,81,5.67,-7.59,3.14,0,0,0,0,40,31,IDLE
0,0,81,81,5.62,-7.52,3.05,0,0,0,0,39,31,IDLE
0,0,80,81,5.62,-7.6,3.12,0,0,0,0,39,31,IDLE
0,0,81,81,5.61,-7.59,3.06,0,0,0,0,39,31,IDLE
0,0,82,80,5.64,-7.56,3.07,0,0,0,0,39,31,IDLE
0,0,82,81,5.62,-7.61,3.12,0,0,0,0,40,32,IDLE
0,0,80,82,5.62,-7.54,3.07,0,0,0,0,40,31,IDLE
0,0,80,80,5.64,-7.58,3.08,0,0,0,0,39,31,IDLE
0,0,80,81,5.65,-7.6,3.13,0,0,0,0,40,31,IDLE
0,0,80,81,5.66,-7.6,3.07,0,0,0,0,40,31,IDLE
0,0,80,80,5.63,-7.55,3.12,0,0,0,0,40,31,IDLE
0,0,81,84,5.69,-7.55,3.09,0,0,0,0,40,31,IDLE
0,0,80,81,5.57,-7.55,3.08,0,0,0,0,40,31,IDLE
0,0,81,81,5.62,-7.58,3.05,0,0,0,0,40,31,IDLE
0,0,82,80,5.65,-7.56,3.01,0,0,0,1,40,31,IDLE
0,0,81,80,5.65,-7.62,3.11,0,0,0,0,39,31,IDLE
0,0,82,80,5.67,-7.6,3.1,0,0,0,0,40,32,IDLE
0,0,80,81,5.61,-7.6,3.21,0,0,0,0,39,32,IDLE
0,0,81,80,5.65,-7.57,3.11,0,0,0,0,40,31,IDLE
0,0,80,81,5.61,-7.59,3.15,0,0,0,0,40,31,IDLE
0,0,81,80,5.72,-7.61,3.13,0,0,0,0,40,30,IDLE
0,0,80,80,5.62,-7.57,3.09,0,0,0,0,39,31,IDLE
0,0,79,81,5.63,-7.52,3.08,0,0,0,0,37,28,IDLE
0,0,82,80,5.65,-7.62,3.09,0,0,0,0,40,31,IDLE
0,0,81,83,5.62,-7.59,3.09,0,0,0,0,39,28,IDLE
0,0,81,80,5.61,-7.6,3.14,0,0,0,0,40,31,IDLE
0,0,80,80,5.66,-7.59,3.06,0,0,0,0,40,31,IDLE
